Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-20 00:00:00-05:00,77.88400744802773,78.3716398349872,76.81700080414447,77.321533203125,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,76.91599243144344,77.35776502195542,74.95579692410486,75.57137298583984,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,71.75960997813098,73.43011814732492,69.8211400810818,71.98169708251953,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.65038734565039,73.03180163978591,69.07278565467855,69.54351806640625,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.16934036398257,71.90927139616765,69.16209855410392,70.646728515625,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,67.85852928583456,69.04140503149553,65.89350114490772,66.0286865234375,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.10347552395671,67.20915879544067,61.88862284247871,65.99006652832031,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.14338175177791,72.76867383608672,67.04258234775999,72.13378143310547,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.30699080209732,73.38665070115958,68.99310485052062,69.84284973144531,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.56166493954149,73.2418314905751,70.76261982320094,73.08250427246094,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.33955724756618,72.31241302487865,70.34739243241086,70.7119140625,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.0757689182747,70.20494899083147,67.88989092478414,69.77283477783203,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.67016438238683,67.13188921300795,63.48911178224734,64.25436401367188,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,66.90256079781972,69.14761010810192,65.02685113261988,68.88206481933594,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,66.96292517997638,67.88749740945617,65.62795665733853,66.4897689819336,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.7847985439497,65.1789304045408,59.86805459380043,59.92357635498047,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,63.94538830639056,67.5736832780311,61.06302571813862,67.10294342041016,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.40757346412376,62.54281272853614,57.93683739697829,58.470340728759766,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.74978006097213,62.1879532458274,57.55059398806874,61.041290283203125,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,57.88132562490314,60.350882714180244,57.2416040580175,59.5470085144043,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.72081496454535,61.03646337436918,58.56690646649194,59.09075164794922,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.670124174823826,60.792652825729554,55.04000612907548,55.33934783935547,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.05931643178171,55.16070547027294,51.32480360482342,54.1637077331543,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.05814327611463,59.79324594207158,56.560852552036245,59.59770965576172,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.53192552123785,62.34245170831376,58.97487373705756,59.269386291503906,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.51079529315195,62.44625922344338,59.472169846872056,62.38832473754883,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.01472792774082,61.767905586340525,59.63872886548187,59.8052978515625,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.529513617295876,61.683422027854625,60.206030134757754,61.51202392578125,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.70272768965909,63.365993747799614,60.833673734330254,61.3864860534668,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.50596168562525,60.041877740721404,57.726819101176545,58.156517028808594,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.018915768998035,59.18006600388776,57.188487147319506,59.126956939697266,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.61278008138311,59.31284887197434,57.68820408379941,58.27722930908203,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.568138982385115,63.51567376682207,60.201208300554335,63.36117935180664,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.37206051111131,65.58932954032026,62.52350234713508,62.62730407714844,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.42636197678972,64.54406151460887,63.061847651130236,64.23023986816406,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.86511208653789,65.19583364514321,63.899498254908295,64.69371032714844,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.77098217772529,66.07215077341053,64.17229875609489,65.96351623535156,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.59299170512948,69.58457092501276,67.12225185179103,69.29488372802734,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.17234288135833,69.1210568119712,67.74506136385055,68.66239166259766,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.37453866907585,69.57249130619873,68.16027936470277,69.20796966552734,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.72516178272222,69.27073604048029,66.83496828577375,68.26890563964844,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.09811161151838,67.99854202997274,66.83256626499734,66.85187530517578,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.69495629705587,66.92911797835283,64.07572694243713,64.78545379638672,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.05041238241853,67.0860355273564,65.71003990834832,66.6515121459961,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.59599709494192,68.01545116760279,66.35459354155203,66.39321899414062,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,66.91707112395504,68.31962524638433,66.86878746416366,68.30996704101562,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.02750161594408,68.68895219864656,67.58091104598891,68.35823059082031,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.81929022471536,69.0003428067964,67.15844072674598,67.25016784667969,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.73482721743544,69.92736120107678,68.53204914375017,69.45903778076172,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,69.99735081766806,71.10056648651737,69.60869475205328,70.9243392944336,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.1017567929507,72.17965163700352,69.00519685948858,69.78251647949219,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.80665406694762,70.89779524622708,69.11865261133845,70.76985168457031,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.2285148811078,72.66245223551824,71.08367131021836,71.83202362060547,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.53209353947886,73.20319497472518,72.14826285856589,72.57313537597656,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.19837876119128,73.66911859215423,72.89662434827942,73.32390594482422,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,73.98228898395239,75.12237513838589,73.65551062741005,75.06912231445312,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.57775171164975,76.74415709638575,74.36957888241814,76.2503662109375,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,76.93295343320654,77.38318317958411,75.25792355724299,75.37895202636719,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.55806719087377,76.47788793234099,73.39407770388901,74.46881103515625,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.70879158063562,74.98685245577319,72.98745894244641,74.92633819580078,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.70181680027588,74.52934407916516,72.66792527667609,74.48335266113281,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.80498930633232,76.61103581678174,75.11512542110488,76.23826599121094,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.25520568719914,77.09998213452099,75.76625327530091,75.79772186279297,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.65460086911052,77.34204178986873,76.61587086677298,77.2718505859375,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.13385452544689,77.67364408495487,76.45851368958552,76.69573211669922,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.43434344951643,77.27186606725144,76.3326836366315,77.18956756591797,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.30543299444078,78.48455279572174,76.61103413521022,76.66670989990234,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.52391007078806,77.14599099987917,75.78563172544763,77.0007553100586,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.67637525704153,78.29089831885972,76.4004341829612,77.03462219238281,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.27668110998019,77.73658783652532,76.60376308600569,76.95958709716797,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,76.91361639836452,78.0270801430567,76.78290354210658,77.90605163574219,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.63978920771235,78.2909231828301,77.19924365819143,78.26671600341797,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.58621141173712,78.95898118849432,78.01495316022684,78.69755554199219,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.52087329742372,78.81859867793425,77.64704369151033,78.01981353759766,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.26911957554665,80.30239656428226,78.24007392223491,80.24188232421875,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,79.93931540745123,80.75020774515244,79.23009024878114,80.71631622314453,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.39681304328083,83.6573136410901,80.36534445233356,83.26518249511719,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.2116096226659,85.87453965160508,83.77348714351568,85.4073715209961,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.55290729433239,84.9765069301838,81.20526313670851,81.30692291259766,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.44187634114364,84.18740853476542,80.90027823694467,82.00889587402344,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.665491974399,83.67425858934295,80.50331054070764,83.02312469482422,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.07332981023045,85.49451390772815,83.44186840333514,85.22340393066406,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,85.96655029229349,86.02706454807957,84.98379936928724,85.10482788085938,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.06125001022909,85.55504835135272,84.53114459703605,85.13871002197266,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,85.84309961565448,86.3078449275457,83.54597361995395,84.65217590332031,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.04432273978061,87.0098247964477,84.99833130949449,86.86701202392578,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.1087341820106,90.1371727058119,87.6899729783668,88.72113800048828,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.35080675031271,89.26820486684538,86.78227469992099,87.15504455566406,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.30993801209478,88.35077986114183,86.55229863575047,88.31204986572266,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.20796811592135,88.42824081207692,85.45093609470156,85.59859466552734,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.5066347136651,87.66578639039905,85.02978213117639,87.57138061523438,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.15987418081895,88.58801627360432,87.14051287267962,88.30238342285156,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.37984827441205,88.9220535759505,88.08696138066959,88.13536834716797,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.04066652590694,89.67485466688348,88.02160865174983,88.13536834716797,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.56106788910034,90.96015670821257,89.52959930495038,90.49298858642578,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,90.87060685450933,91.64760765010688,90.10086747244101,90.21221160888672,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.1877146099101,92.34474679060094,91.10057024745561,92.31327819824219,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.20403412942578,93.2572869587544,91.66455533300416,92.71024322509766,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.30600122922262,92.93051232943125,91.69602034280251,92.8724136352539,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.17469096863013,96.77922651804644,92.23097365442625,92.44398498535156,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.82674120591236,94.16501274371473,90.89482765300735,93.97379302978516,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,95.84487140313816,96.09418977539168,93.42430181349536,94.62006378173828,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.49451766571708,94.31024858615012,92.85790656415841,93.4557876586914,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,93.90600170117715,94.06091431617955,92.79495374103925,93.2669677734375,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.35411067179673,95.37044189094031,93.01038653957822,95.23246765136719,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.02157397759412,96.09661104261261,93.6687800817764,93.91809844970703,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.62037185613211,94.86212529718233,93.53323489247579,94.18194580078125,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,93.91569738113668,93.99315739757402,89.08666444146189,89.89513397216797,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.09663844239333,90.01614846898383,86.31267234298356,89.67242431640625,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.73264959796012,91.88968182119616,90.50996128337569,91.79769897460938,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.36924487069622,91.54594911832494,90.2848269844815,90.2896728515625,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.7713632677891,92.20434377285328,90.73505619988047,92.02037811279297,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.19495629734762,93.23791755492837,90.78830239250956,93.13383483886719,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.61613418906329,103.03397765297315,97.62157959922047,102.88390350341797,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.76227011908288,108.0905539794476,104.46454472688619,105.4763412475586,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.66514250286653,107.26998160372126,104.9438099795325,106.18072509765625,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,105.90235611566642,106.88510690463526,105.43760344433963,106.56558990478516,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,106.8971726029713,110.77734461801153,106.30897607799734,110.2835464477539,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,109.80587577731004,110.26176460572711,106.98082882286342,107.77620697021484,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.21903076531765,110.35875275642206,106.69710077257369,109.34270477294922,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.60794103965802,109.10504953060087,105.83138875527999,106.09085845947266,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.17966637873178,109.87377217439806,106.98567459916234,109.61672973632812,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,110.99410742435849,112.55819321018032,110.5066931989482,111.55669403076172,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.38206488530741,111.5469586132698,109.65065854076958,111.45723724365234,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.57756555807367,112.60181637912858,110.54062239475888,111.16625213623047,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,110.91892299463439,112.51695384329368,110.58428087027461,112.09259033203125,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.49996719549999,113.64453639963617,112.13865437861999,112.23322296142578,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.27444044495672,114.8375973733061,112.2574641314498,114.72362518310547,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.6814669811538,121.11817195845913,115.66934527196243,120.63561248779297,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,124.83315898862654,124.91804055011356,120.21609046422509,122.07843780517578,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,120.95328347307442,121.42129395286675,119.35767277780953,121.07695007324219,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.39127306939878,123.17937664467517,121.32672345710665,122.7234878540039,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.32486945527224,123.65708422717836,120.11425182681509,121.25640106201172,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.22878715620412,122.64587607239329,120.83687750115561,121.05997467041016,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.7492518971319,127.06656032182518,122.2166916072517,125.1654052734375,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,128.77368605712132,130.75244043183687,126.61064913629612,130.1510467529297,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.45868391206912,133.8369730802814,123.186665513161,127.45454406738281,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.09936731503697,124.97140947448622,116.88183227033254,117.25041961669922,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.46473461185484,119.98573625952378,107.56037630423063,117.32801055908203,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.52849400857393,115.41716207276087,109.29663073421304,109.43242645263672,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.7391214492864,115.56266939432574,111.799173992742,113.79731750488281,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.74604363595516,116.88183937183103,109.12204920606632,110.08232116699219,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.12989436180371,111.77008060116817,106.69711453574045,108.6370620727539,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.27538137934282,112.44904864015743,109.41303369608222,111.89616394042969,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.77699015613865,115.26197700807842,110.19871308977739,112.07076263427734,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.7700854383201,112.51696201625585,108.67586661477294,108.7631607055664,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.42551466292394,108.83104527474275,105.4458391619844,107.02689361572266,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.08508422800398,107.55066740012516,102.90449308489,103.63197326660156,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.40105617439414,106.88140931284494,100.00429161371379,106.77471160888672,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.29663858587081,109.47123415071694,105.88233436259476,108.4527587890625,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.26847702241763,108.74376210707231,103.56409822420848,103.90359497070312,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.01211308896369,106.93958033536623,101.84721936701546,104.97053527832031,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.17423363698332,109.06382969318265,104.43705165768294,108.90863037109375,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.5566650919616,111.85735453793174,109.39362072171006,111.50816345214844,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.11048577797068,111.84766043177646,110.15990833447874,110.66429138183594,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.3733131547286,113.7391232285353,110.20841939441779,112.33265686035156,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.10770215411938,114.18530182393523,112.35205217632898,113.2832260131836,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.50032515653433,111.90586307346008,108.85044458473479,109.62641906738281,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.48968711564349,113.14741248595817,110.14049605673375,113.00191497802734,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.22594886007512,112.63334341918222,108.87954271233731,109.76222229003906,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.17836295291494,112.08043858541826,110.70307061944358,111.62454986572266,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.75942537460811,112.90492288741173,111.14926572678705,111.51786041259766,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,111.81856678833006,113.48692273393875,111.46937566481606,113.45782470703125,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.45502931013961,121.42129686008033,115.69845107798898,120.66471862792969,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.50860234126793,121.62500184957032,116.05735487456657,117.46381378173828,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.36682718675729,119.33587277286527,116.02826603667377,117.5511245727539,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.15524988960917,117.56077991650847,114.60236531565721,117.08549499511719,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.63839325335097,117.90029026113083,115.24255735409358,115.44625091552734,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.35803418573154,116.80422116143153,112.18715207359088,112.49754333496094,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,112.71093501778782,115.40746797741103,112.15805033404632,113.98160552978516,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.16683302863848,115.14558032107824,112.95343762450592,113.36083221435547,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,113.92340448698165,114.49569279996962,111.14927920105526,112.27445220947266,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,112.89524032049677,113.05043966735408,110.84859518576691,111.58577728271484,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.58670073335905,113.05043475532885,109.490625744662,111.59547424316406,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.02225141814819,113.75850508779021,111.10077943831497,113.09892272949219,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.5954574737689,111.9640447506843,107.76405759395712,107.86105346679688,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,108.99594897135509,113.41902674173545,108.83104781563942,111.85736846923828,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,107.72528610585144,108.62736202117581,104.4855772187525,105.59134674072266,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,105.83382320217856,107.35668150297613,104.09756951905206,105.5040283203125,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.36731546450528,108.14236164402186,105.46523966166725,107.12389373779297,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,110.71280536595152,112.1192643704232,108.97655143196363,111.49848175048828,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.40840493014188,116.02826677461476,113.36083886704176,115.45597839355469,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,114.96527127109147,115.8203179514325,112.837361996159,115.32478332519531,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.08345719402648,118.53120907039039,112.75963124213385,113.02197265625,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.27382528066764,114.25597883957684,110.8940807658282,112.68191528320312,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,113.86732789743012,116.23814181960135,113.13859256042241,116.10211181640625,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.22842646880996,117.1126214574974,115.20819406878398,115.83004760742188,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.0535360017511,116.27701069114,114.52805029862242,115.8786392211914,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.54826720324448,117.55957633149036,114.80010222486767,116.88914489746094,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.16041093814378,117.24865091924097,115.5871353083196,116.00494384765625,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.24705927558566,116.42275133775613,114.65435397133162,114.68350219726562,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.25598971249795,115.68431227037438,113.49810608907285,115.2762222290039,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.27622108410968,115.40253254906611,113.9644988709724,114.01307678222656,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,113.85761126601786,114.28513837643995,110.52486130551306,110.62202453613281,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.68030932430327,112.56529939521855,109.39772821414678,111.90457916259766,113874200,0.0,0.0
